	file_name	city	subtype	uuid	reportRating	Confidence	Reliability	Location (x)	Location (y)	pubmilis	roadTypeNumber	Road Type	datetime	file_dt
0	/home/jeff/Documents/research/waze_proj/data/26.09.2017.18.19.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	b8eec297-fd5c-345d-9c55-a30cd7956b05	2	0	5	-76.308983	36.941881	1506463607346	1.0	Streets	2017-09-26 22:06:47.346	2017-09-26 18:19:01
1	/home/jeff/Documents/research/waze_proj/data/07.11.2017.12.33.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	5eb59982-d7d9-3052-807f-a58a09497416	4	1	7	-76.282475	36.885645000000004	1510073871547	7.0	Secondary	2017-11-07 16:57:51.547	2017-11-07 12:33:01
2	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a3b02fe5-7cf6-3c2f-853f-9004b03ea9b2	2	0	5	-76.283698	36.883340999999994	1507929061618	2.0	Primary Street	2017-10-13 21:11:01.618	2017-10-13 17:27:01
3	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	582a6cd5-e5c4-3ebe-8a20-bc3ceb909997	2	0	5	-76.292253	36.856909	1507929089217	7.0	Secondary	2017-10-13 21:11:29.217	2017-10-13 17:27:01
4	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0d396ec6-32d6-35bf-974f-72440989ea35	3	0	5	-76.290667	36.854690999999995	1507929314392	7.0	Secondary	2017-10-13 21:15:14.392	2017-10-13 17:27:01
5	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	cfb0e3ae-f511-3f9d-92cc-434bbbc66b37	2	0	6	-76.284076	36.882827	1507929088017	7.0	Secondary	2017-10-13 21:11:28.017	2017-10-13 17:27:01
6	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	2e366a66-15e9-3ad2-8aa2-7acbe7cf5111	3	0	5	-76.302968	36.896516999999996	1507929841719	6.0	Primary	2017-10-13 21:24:01.719	2017-10-13 17:27:01
7	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6592c92c-b867-3d8d-aa91-8b7203a86355	0	1	7	-76.27711	36.847964000000005	1507928255883	6.0	Primary	2017-10-13 20:57:35.883	2017-10-13 17:27:01
8	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c8831f04-d00a-3f52-9ead-e68fd0b736f3	3	1	7	-76.27726899999999	36.848008	1507929211938	6.0	Primary	2017-10-13 21:13:31.938	2017-10-13 17:27:01
9	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f6513c51-1db2-3b34-be3e-ab0ee3b0f559	3	0	5	-76.27785	36.846307	1507929277160	6.0	Primary	2017-10-13 21:14:37.160	2017-10-13 17:27:01
10	/home/jeff/Documents/research/waze_proj/data/09.11.2017.13.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e54e6187-37e9-3255-893c-794106671a65	1	0	5	-76.293759	36.883413	1510250937040	2.0	Primary Street	2017-11-09 18:08:57.040	2017-11-09 13:27:01
11	/home/jeff/Documents/research/waze_proj/data/09.11.2017.13.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c520b127-da2a-3b89-8fde-02922a997f55	1	0	6	-76.27696999999999	36.848784	1510251745296	6.0	Primary	2017-11-09 18:22:25.296	2017-11-09 13:27:01
12	/home/jeff/Documents/research/waze_proj/data/08.11.2017.16.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	214ec984-0b16-3ea5-b767-1b4bc987ebcc	2	1	7	-76.26128299999999	36.883576	1510175759449	6.0	Primary	2017-11-08 21:15:59.449	2017-11-08 16:42:01
13	/home/jeff/Documents/research/waze_proj/data/13.10.2017.19.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	24233a8a-e0c6-3947-8707-76698952f9e3	1	0	5	-76.282751	36.885296999999994	1507938028464	7.0	Secondary	2017-10-13 23:40:28.464	2017-10-13 19:42:01
14	/home/jeff/Documents/research/waze_proj/data/27.09.2017.14.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	b9af04e5-c5da-3aa6-b078-88107837bace	2	0	5	-76.282237	36.885062	1506534764687	1.0	Streets	2017-09-27 17:52:44.687	2017-09-27 14:04:01
15	/home/jeff/Documents/research/waze_proj/data/02.09.2017.05.26.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c5936344-c326-36a4-a161-24863ddb4b63	3	-1	7	-76.24584300000001	36.845938000000004	1504342235284	3.0	Freeways	2017-09-02 08:50:35.284	2017-09-02 05:26:01
16	/home/jeff/Documents/research/waze_proj/data/29.01.2018.17.44.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	49d1e74e-2d31-312a-a54a-933a7b49dde9	2	0	5	-76.196493	36.845838	1517265449254	3.0	Freeways	2018-01-29 22:37:29.254	2018-01-29 17:44:01
17	/home/jeff/Documents/research/waze_proj/data/09.08.2017.20.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	5bb6b06f-4366-37cd-9602-2a905d00e1ce	0	0	5	-76.255055	36.939178999999996	1502324043925	1.0	Streets	2017-08-10 00:14:03.925	2017-08-09 20:39:01
18	/home/jeff/Documents/research/waze_proj/data/09.08.2017.20.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	acbeb426-5d5c-3736-838b-383d0cfe41a5	0	0	5	-76.254894	36.93947	1502324991869	7.0	Secondary	2017-08-10 00:29:51.869	2017-08-09 20:39:01
19	/home/jeff/Documents/research/waze_proj/data/29.10.2017.18.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e556712a-8982-3d1a-862f-010f9669bf91	1	2	9	-76.316753	36.924036	1509312058437	6.0	Primary	2017-10-29 21:20:58.437	2017-10-29 18:04:01
20	/home/jeff/Documents/research/waze_proj/data/08.12.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	639b3b1b-c078-3fc5-940a-5d2e9fcca696	0	1	7	-76.240018	36.888781	1512768862656	7.0	Secondary	2017-12-08 21:34:22.656	2017-12-08 17:15:01
21	/home/jeff/Documents/research/waze_proj/data/15.08.2017.17.14.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3556dbd3-696e-3028-a6dc-af27ba17cde2	5	1	8	-76.283266	36.884569	1502830309305	7.0	Secondary	2017-08-15 20:51:49.305	2017-08-15 17:14:01
22	/home/jeff/Documents/research/waze_proj/data/15.08.2017.17.14.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	df918ad7-e9c2-303b-8325-5888b3ac623a	1	-1	7	-76.288275	36.965225	1502830990674	3.0	Freeways	2017-08-15 21:03:10.674	2017-08-15 17:14:01
23	/home/jeff/Documents/research/waze_proj/data/08.11.2017.07.08.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	14caef05-fe95-3575-ad1f-11115f89da18	5	0	5	-76.29399000000001	36.866233	1510142879145			2017-11-08 12:07:59.145	2017-11-08 07:08:01
24	/home/jeff/Documents/research/waze_proj/data/15.11.2017.19.06.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f13f3def-7997-37c3-afc0-d0f249257cfd	2	0	6	-76.28370100000001	36.883656	1510789123240	7.0	Secondary	2017-11-15 23:38:43.240	2017-11-15 19:06:01
25	/home/jeff/Documents/research/waze_proj/data/09.12.2017.12.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	622cac9f-e263-325a-97bb-88fdcb18ef9f	0	0	5	-76.287663	36.853866	1512841827659	7.0	Secondary	2017-12-09 17:50:27.659	2017-12-09 12:58:01
26	/home/jeff/Documents/research/waze_proj/data/08.12.2017.16.48.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	639b3b1b-c078-3fc5-940a-5d2e9fcca696	0	0	5	-76.240018	36.888781	1512768862656	7.0	Secondary	2017-12-08 21:34:22.656	2017-12-08 16:48:01
27	/home/jeff/Documents/research/waze_proj/data/20.09.2017.14.06.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	338a3267-d342-3adf-b723-6021ef8a043e	0	0	8	-76.283361	36.884371	1505926122352	7.0	Secondary	2017-09-20 16:48:42.352	2017-09-20 14:06:01
28	/home/jeff/Documents/research/waze_proj/data/30.10.2017.02.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	831fb8a3-85fb-375d-a383-4397096a176f	3	0	5	-76.207763	36.874492	1509343559288			2017-10-30 06:05:59.288	2017-10-30 02:15:01
29	/home/jeff/Documents/research/waze_proj/data/09.08.2017.20.35.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	5bb6b06f-4366-37cd-9602-2a905d00e1ce	0	0	5	-76.255055	36.939178999999996	1502324043925	1.0	Streets	2017-08-10 00:14:03.925	2017-08-09 20:35:01
30	/home/jeff/Documents/research/waze_proj/data/09.08.2017.20.35.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	acbeb426-5d5c-3736-838b-383d0cfe41a5	0	0	5	-76.254894	36.93947	1502324991869	7.0	Secondary	2017-08-10 00:29:51.869	2017-08-09 20:35:01
31	/home/jeff/Documents/research/waze_proj/data/06.09.2017.17.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bd61939d-3328-309b-9ef3-2ca3eef7adf7	4	2	10	-76.316577	36.923768	1504730649035	6.0	Primary	2017-09-06 20:44:09.035	2017-09-06 17:42:01
32	/home/jeff/Documents/research/waze_proj/data/20.09.2017.21.38.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	075d5f57-bcce-370e-8b27-e1540ce4e9cb	3	0	5	-76.293672	36.85522	1505957433461	2.0	Primary Street	2017-09-21 01:30:33.461	2017-09-20 21:38:01
33	/home/jeff/Documents/research/waze_proj/data/15.11.2017.08.17.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bde4451b-6d2e-3ed2-b58d-36879ffe6fa0	2	0	6	-76.28208000000001	36.885992	1510751476530	7.0	Secondary	2017-11-15 13:11:16.530	2017-11-15 08:17:01
34	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.10.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	99d1efb5-acb8-39d4-8982-d2fc7ab08dc3	3	1	7	-76.285726	36.874886	1502546442399	7.0	Secondary	2017-08-12 14:00:42.399	2017-08-12 10:10:01
35	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.10.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e2e4f6f6-a9af-3083-b744-78ba7cc1cc5c	3	0	5	-76.20675899999999	36.874315	1502545794802	6.0	Primary	2017-08-12 13:49:54.802	2017-08-12 10:10:01
36	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.10.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7a2d0d3c-5fd1-35ad-aa3c-1e785dbc659c	2	0	10	-76.193111	36.877229	1502546022809	6.0	Primary	2017-08-12 13:53:42.809	2017-08-12 10:10:01
37	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.10.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	35f4a64d-f5f2-38f2-ae04-3cb131cba532	1	0	6	-76.256555	36.906347	1502546018676	3.0	Freeways	2017-08-12 13:53:38.676	2017-08-12 10:10:01
38	/home/jeff/Documents/research/waze_proj/data/29.10.2017.14.30.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	2a4a18e7-e67d-364d-bb48-ad42ade76d9f	1	1	7	-76.304071	36.891351	1509299345258	6.0	Primary	2017-10-29 17:49:05.258	2017-10-29 14:30:01
39	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.22.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	615bdbbd-7bee-3b7a-839f-fb972249fcd5	2	-1	7	-76.261382	36.959518	1505868997568	7.0	Secondary	2017-09-20 00:56:37.568	2017-09-19 21:22:01
40	/home/jeff/Documents/research/waze_proj/data/15.11.2017.08.31.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bde4451b-6d2e-3ed2-b58d-36879ffe6fa0	2	0	6	-76.28208000000001	36.885992	1510751476530	7.0	Secondary	2017-11-15 13:11:16.530	2017-11-15 08:31:01
41	/home/jeff/Documents/research/waze_proj/data/08.12.2017.17.18.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	639b3b1b-c078-3fc5-940a-5d2e9fcca696	0	1	7	-76.240018	36.888781	1512768862656	7.0	Secondary	2017-12-08 21:34:22.656	2017-12-08 17:18:01
42	/home/jeff/Documents/research/waze_proj/data/09.08.2017.20.54.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	acbeb426-5d5c-3736-838b-383d0cfe41a5	0	0	5	-76.254894	36.93947	1502324991869	7.0	Secondary	2017-08-10 00:29:51.869	2017-08-09 20:54:01
43	/home/jeff/Documents/research/waze_proj/data/30.01.2018.09.47.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	68137432-98cd-3c51-9e6c-51fcff3bb87f	0	0	5	-76.283713	36.883629	1517323193382	7.0	Secondary	2018-01-30 14:39:53.382	2018-01-30 09:47:01
44	/home/jeff/Documents/research/waze_proj/data/13.01.2018.01.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7f0bfd65-f3d5-33b4-a50e-2153a5b573f9	3	0	5	-76.275501	36.919869	1515823492429	3.0	Freeways	2018-01-13 06:04:52.429	2018-01-13 01:12:01
45	/home/jeff/Documents/research/waze_proj/data/08.11.2017.11.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	163749e4-5648-3d20-9c9a-f534ca1285bd	1	0	5	-76.282253	36.850127	1510158590026	2.0	Primary Street	2017-11-08 16:29:50.026	2017-11-08 11:53:01
46	/home/jeff/Documents/research/waze_proj/data/08.11.2017.11.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6c52d37f-f7d4-39c9-8e69-c618f4639994	2	0	6	-76.302821	36.896832	1510159655516	6.0	Primary	2017-11-08 16:47:35.516	2017-11-08 11:53:01
47	/home/jeff/Documents/research/waze_proj/data/08.11.2017.11.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a799f534-a30b-34a3-a43d-a3cc24a3741c	2	0	5	-76.303436	36.900695	1510159678417	6.0	Primary	2017-11-08 16:47:58.417	2017-11-08 11:53:01
48	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	9a91fde3-e108-31ba-a5fc-6a696c3a8f3d	2	0	5	-76.296219	36.855492	1505868165351	1.0	Streets	2017-09-20 00:42:45.351	2017-09-19 21:11:01
49	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	615bdbbd-7bee-3b7a-839f-fb972249fcd5	2	0	5	-76.261382	36.959518	1505868997568	7.0	Secondary	2017-09-20 00:56:37.568	2017-09-19 21:11:01
50	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a3b02fe5-7cf6-3c2f-853f-9004b03ea9b2	2	0	5	-76.283698	36.883340999999994	1507929061618	2.0	Primary Street	2017-10-13 21:11:01.618	2017-10-13 17:15:01
51	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	582a6cd5-e5c4-3ebe-8a20-bc3ceb909997	2	0	5	-76.292253	36.856909	1507929089217	7.0	Secondary	2017-10-13 21:11:29.217	2017-10-13 17:15:01
52	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	cfb0e3ae-f511-3f9d-92cc-434bbbc66b37	2	0	6	-76.284076	36.882827	1507929088017	7.0	Secondary	2017-10-13 21:11:28.017	2017-10-13 17:15:01
53	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e900c3af-e85a-3cf4-89ba-14a5901ff16c	2	0	6	-76.26167099999999	36.95919	1507927418685	7.0	Secondary	2017-10-13 20:43:38.685	2017-10-13 17:15:01
54	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6214c052-a448-39fc-b262-d2cbdb96097e	5	1	7	-76.303612	36.900674	1507927213137	6.0	Primary	2017-10-13 20:40:13.137	2017-10-13 17:15:01
55	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	26f638b7-1b5b-3a2f-80ed-c50d3dd8d0b9	2	0	5	-76.30296700000001	36.896448	1507927586156	6.0	Primary	2017-10-13 20:46:26.156	2017-10-13 17:15:01
56	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6592c92c-b867-3d8d-aa91-8b7203a86355	0	0	5	-76.27711	36.847964000000005	1507928255883	6.0	Primary	2017-10-13 20:57:35.883	2017-10-13 17:15:01
57	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c8831f04-d00a-3f52-9ead-e68fd0b736f3	3	0	6	-76.27726899999999	36.848008	1507929211938	6.0	Primary	2017-10-13 21:13:31.938	2017-10-13 17:15:01
58	/home/jeff/Documents/research/waze_proj/data/13.10.2017.17.15.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f6513c51-1db2-3b34-be3e-ab0ee3b0f559	3	0	5	-76.27785	36.846307	1507929277160	6.0	Primary	2017-10-13 21:14:37.160	2017-10-13 17:15:01
59	/home/jeff/Documents/research/waze_proj/data/11.09.2017.14.30.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bf7b3606-0ec0-3b86-998f-ddb1ab0e00e9	2	0	6	-76.28304200000001	36.884929	1505153133590	7.0	Secondary	2017-09-11 18:05:33.590	2017-09-11 14:30:01
60	/home/jeff/Documents/research/waze_proj/data/09.12.2017.07.21.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	581d1217-1173-30b7-bd60-e763892e463b	3	0	5	-76.30306	36.863974	1512821095933			2017-12-09 12:04:55.933	2017-12-09 07:21:01
61	/home/jeff/Documents/research/waze_proj/data/06.09.2017.18.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f4ae3d33-bd09-3e1e-999d-c6be4fe52fd1	4	0	6	-76.232742	36.842723	1504737178956	3.0	Freeways	2017-09-06 22:32:58.956	2017-09-06 18:36:01
62	/home/jeff/Documents/research/waze_proj/data/06.09.2017.18.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	918b945c-3ae9-38cf-96db-65513e6b11b1	1	0	7	-76.266788	36.932235	1504736839253	3.0	Freeways	2017-09-06 22:27:19.253	2017-09-06 18:36:01
63	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7a7209e1-d83f-3319-9a7d-8caaac3b56da	4	1	7	-76.282481	36.885638	1507926753076	7.0	Secondary	2017-10-13 20:32:33.076	2017-10-13 16:45:01
64	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e900c3af-e85a-3cf4-89ba-14a5901ff16c	2	0	5	-76.26167099999999	36.95919	1507927418685	7.0	Secondary	2017-10-13 20:43:38.685	2017-10-13 16:45:01
65	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6214c052-a448-39fc-b262-d2cbdb96097e	5	0	5	-76.303612	36.900674	1507927213137	6.0	Primary	2017-10-13 20:40:13.137	2017-10-13 16:45:01
66	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	4acb2509-c18c-3bd0-8678-e35d4f40a9a4	5	0	5	-76.302968	36.896546	1507927260405	6.0	Primary	2017-10-13 20:41:00.405	2017-10-13 16:45:01
67	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bc79e9eb-ca57-3ab6-9231-4e73cf18769c	4	2	9	-76.277289	36.847955999999996	1507925144470	6.0	Primary	2017-10-13 20:05:44.470	2017-10-13 16:45:01
68	/home/jeff/Documents/research/waze_proj/data/09.12.2017.13.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	1a5ed67c-fbe4-3b74-8511-695294f426a8	5	0	5	-76.217556	36.897061	1512843687940			2017-12-09 18:21:27.940	2017-12-09 13:42:01
69	/home/jeff/Documents/research/waze_proj/data/09.12.2017.13.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	77ce01be-890c-3fa1-94a3-40012b9b3af9	5	0	5	-76.279394	36.895103000000006	1512844682653	6.0	Primary	2017-12-09 18:38:02.653	2017-12-09 13:42:01
70	/home/jeff/Documents/research/waze_proj/data/29.10.2017.16.20.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	cea0fc06-164c-3220-9e69-24e53f585822	5	0	5	-76.210879	36.866167	1509307857159	6.0	Primary	2017-10-29 20:10:57.159	2017-10-29 16:20:01
71	/home/jeff/Documents/research/waze_proj/data/29.10.2017.16.20.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	2a8fc777-6174-3d78-9632-0bc5418e000a	5	0	5	-76.210615	36.864188	1509307875105	6.0	Primary	2017-10-29 20:11:15.105	2017-10-29 16:20:01
72	/home/jeff/Documents/research/waze_proj/data/15.11.2017.18.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f13f3def-7997-37c3-afc0-d0f249257cfd	2	0	6	-76.28370100000001	36.883656	1510789123240	7.0	Secondary	2017-11-15 23:38:43.240	2017-11-15 18:58:01
73	/home/jeff/Documents/research/waze_proj/data/09.09.2017.12.20.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3a101c30-00b7-3e48-8610-88ec010949aa	5	0	5	-76.282859	36.88516	1504973454968	7.0	Secondary	2017-09-09 16:10:54.968	2017-09-09 12:20:01
74	/home/jeff/Documents/research/waze_proj/data/15.11.2017.09.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	48c41e6f-4d10-3b01-9bc9-8612f2cc05e2	0	0	6	-76.282825	36.885203000000004	1510753363518			2017-11-15 13:42:43.518	2017-11-15 09:11:01
75	/home/jeff/Documents/research/waze_proj/data/01.09.2017.18.03.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	90c155f0-14b9-39c2-a745-b799aa43be07	3	0	5	-76.297646	36.889295000000004	1504302967283	1.0	Streets	2017-09-01 21:56:07.283	2017-09-01 18:03:01
76	/home/jeff/Documents/research/waze_proj/data/31.01.2018.09.56.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7da29697-6cb8-35a8-a430-b138b91a07ca	3	0	5	-76.28286899999999	36.885146999999996	1517409144490	7.0	Secondary	2018-01-31 14:32:24.490	2018-01-31 09:56:01
77	/home/jeff/Documents/research/waze_proj/data/29.01.2018.15.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6b40a424-4108-32b9-ab8a-4e4f7e4f08e9	5	0	5	-76.271578	36.919496	1517257650436	4.0	Ramps	2018-01-29 20:27:30.436	2018-01-29 15:37:01
78	/home/jeff/Documents/research/waze_proj/data/13.10.2017.19.47.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	24233a8a-e0c6-3947-8707-76698952f9e3	1	0	6	-76.282751	36.885296999999994	1507938028464	7.0	Secondary	2017-10-13 23:40:28.464	2017-10-13 19:47:01
79	/home/jeff/Documents/research/waze_proj/data/01.09.2017.18.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	90c155f0-14b9-39c2-a745-b799aa43be07	3	0	5	-76.297646	36.889295000000004	1504302967283	1.0	Streets	2017-09-01 21:56:07.283	2017-09-01 18:04:01
80	/home/jeff/Documents/research/waze_proj/data/12.08.2017.11.07.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	dad6d256-a898-3922-be3b-a6a237497a2c	2	0	5	-76.27386899999999	36.854424	1502549364179	6.0	Primary	2017-08-12 14:49:24.179	2017-08-12 11:07:01
81	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a9991e18-a123-3373-a12e-e9a0af53b89d	5	0	5	-76.271289	36.919915	1509311755589	4.0	Ramps	2017-10-29 21:15:55.589	2017-10-29 17:42:01
82	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3870868d-dfd0-377c-83c8-a751a92add5d	5	0	5	-76.279855	36.897857	1509311938309	6.0	Primary	2017-10-29 21:18:58.309	2017-10-29 17:42:01
83	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	45e5f2f5-b3ee-31de-807d-7f9162c6e802	1	0	5	-76.31311600000001	36.920215	1509312254797	6.0	Primary	2017-10-29 21:24:14.797	2017-10-29 17:42:01
84	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.42.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e556712a-8982-3d1a-862f-010f9669bf91	1	1	7	-76.316753	36.924036	1509312058437	6.0	Primary	2017-10-29 21:20:58.437	2017-10-29 17:42:01
85	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7a7209e1-d83f-3319-9a7d-8caaac3b56da	4	0	5	-76.282481	36.885638	1507926753076	7.0	Secondary	2017-10-13 20:32:33.076	2017-10-13 16:39:01
86	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	acfa5653-d4c2-3f82-8625-bc29356ce763	1	2	9	-76.302799	36.895974	1507924879920	6.0	Primary	2017-10-13 20:01:19.920	2017-10-13 16:39:01
87	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bc79e9eb-ca57-3ab6-9231-4e73cf18769c	4	2	9	-76.277289	36.847955999999996	1507925144470	6.0	Primary	2017-10-13 20:05:44.470	2017-10-13 16:39:01
88	/home/jeff/Documents/research/waze_proj/data/27.09.2017.16.43.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	9d1a5aad-d3b9-32d0-897d-1fbe063ace3c	2	3	10	-76.282475	36.885645000000004	1506541960956	7.0	Secondary	2017-09-27 19:52:40.956	2017-09-27 16:43:01
89	/home/jeff/Documents/research/waze_proj/data/30.08.2017.18.52.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f0e1348c-2871-3e14-9d9a-d83e42044b65	5	0	6	-76.283393	36.884304	1504132024949	7.0	Secondary	2017-08-30 22:27:04.949	2017-08-30 18:52:01
90	/home/jeff/Documents/research/waze_proj/data/01.02.2018.22.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	4ad11f76-f758-3bc5-a870-204e7fe174c6	1	0	6	-76.213764	36.881823	1517542314593	3.0	Freeways	2018-02-02 03:31:54.593	2018-02-01 22:37:01
